timestamp,packet_count,byte_count,duration,label,src_ip
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,2,108,3.400794506072998,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,2,108,2.0230302810668945,1,127.0.0.1
11:44:06,2,108,2.022958993911743,1,127.0.0.1
11:44:06,2,108,1.3452794551849365,1,127.0.0.1
11:44:06,3,162,3.4001619815826416,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,2,108,2.725059986114502,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,2,108,2.7243597507476807,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,2,108,2.0209896564483643,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,3,162,1.342890977859497,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,2,108,2.0197720527648926,1,127.0.0.1
11:44:06,2,108,3.397155284881592,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,2,108,2.721799850463867,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,2,108,3.395106077194214,1,127.0.0.1
11:44:06,2,108,3.3950376510620117,1,127.0.0.1
11:44:06,2,108,3.3949615955352783,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,2,108,2.017137289047241,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,2,108,1.339219093322754,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,2,108,3.3943867683410645,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:06,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,3,162,2.0165138244628906,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,2,108,2.7189624309539795,1,127.0.0.1
11:44:07,2,108,2.718898057937622,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,2,108,1.3376383781433105,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,2,108,1.3377430438995361,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,3,162,1.3374457359313965,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,2,108,2.015103816986084,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,2,108,1.3373496532440186,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,2,108,2.718264579772949,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,2,108,2.7182648181915283,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,2,108,2.718402147293091,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,2,108,0.6696300506591797,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,2,108,2.015097141265869,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,3,162,2.7184765338897705,1,127.0.0.1
11:44:07,2,108,2.0153119564056396,1,127.0.0.1
11:44:07,2,108,2.015315294265747,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,2,108,2.015316963195801,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,2,108,2.015340805053711,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,2,108,2.718576431274414,1,127.0.0.1
11:44:07,2,108,2.7185776233673096,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,2,108,2.718571186065674,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,2,108,0.6702649593353271,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,2,108,0.6702313423156738,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,2,108,3.3935582637786865,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,2,108,2.0151302814483643,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:07,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,2,108,2.7184624671936035,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,2,108,0.6703019142150879,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,2,108,2.013596534729004,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,2,108,2.013620376586914,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,2,108,2.716958522796631,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,2,108,3.3922719955444336,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,2,108,3.392275333404541,1,127.0.0.1
11:44:08,2,108,3.392284631729126,1,127.0.0.1
11:44:08,2,108,3.392282485961914,1,127.0.0.1
11:44:08,2,108,3.392282724380493,1,127.0.0.1
11:44:08,2,108,3.392285108566284,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,2,108,2.7170586585998535,1,127.0.0.1
11:44:08,2,108,2.717059373855591,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,2,108,0.668879508972168,1,127.0.0.1
11:44:08,2,108,0.6688816547393799,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
11:44:08,1,54,0.0,1,127.0.0.1
